,smiles,Anti_Aging_Prob,AIC_Prob1,CS_Prob1,DNS_Prob1,EA_Prob1,GI_Prob1,LP_Prob1,MD_Prob1,SCE_Prob1,TA_Prob1
1367,N=C(N=C(N)N=O)N(C=C=O)C(O)O,0.7876059636779108,0.3636534124198361,0.22212475301402818,0.07303551967483217,0.0025513267344672626,0.0,0.5921953220545739,0.015632587,0.3788,0.902
1368,CNCCN(C)C(N=C(N)N)=NNN,0.7872596940152243,0.25634985186993353,0.2743424360579439,0.003791287661194189,0.01124010488325361,0.009259259259259259,0.8407853452987891,0.0047173775,0.5918,0.966
1369,C=CN=C(N=C(N=N)N=O)N(C)CC,0.7856243358111163,0.061150069765003555,0.09488129238691681,0.00467128168977052,0.004528053934887455,0.0,0.8106751882757058,0.50278795,0.1384,0.812
1370,C=CN(C(=C)C)C(=N)N=C(N=O)NO,0.7851047296544291,0.3820406351206473,0.10836819343571538,0.0028002265690412536,0.018051672588281283,0.0,0.7147878059570071,0.17311195,0.3244,0.842
1371,C=CN(C)C(=N)N=C(N=C)NN=C=O,0.7843442282673976,0.013882375491064289,0.15819135397762693,0.00015250157115262038,0.04317296014088761,0.0,0.9050547943643678,0.004322859,0.31,0.792
1372,CC(N)N(C=O)C(N=C(N)N)=NCN,0.7829426521673769,0.1283256696097634,0.15786799750983746,0.0005826675184818818,0.002612871908551716,0.009259259259259259,0.6612391971745127,0.011464365,0.4998,0.87
1373,C=NNC(N=C)=NC(=NO)N(C)CO,0.7827484538649462,0.44052459381430736,0.11474527722028324,0.0013711385461310397,0.004270134433418916,0.06635802469135801,0.701208540372247,0.22126254,0.51,0.832
1374,C=CNC(N)=NC(=N)N(C=O)CN=N,0.7822080810610137,0.1454141983010248,0.19473290211258742,0.0001410151192342886,0.012526909415089316,0.0,0.7638755962182676,0.047467455,0.4556,0.794
1375,C=CN(C(=C)C)C(N=C(N)N=O)=NN,0.7798872437870791,0.817440171229693,0.11321220885874435,0.0017384276561609392,0.004962594695887332,0.0,0.8347560869755344,0.10538589,0.2474,0.842
1376,CN=C(N=C(N)N=C=N)N(C)C=NO,0.7798207427343193,0.5574364737409992,0.14896504044878026,0.09550650151224303,0.005982011926262753,0.0,0.726166702503043,0.5682619,0.2942,0.912
1377,C=NNC(N=CC)=NC(=NO)N(C)C,0.7794699171340427,0.8168177583185682,0.12529509782233755,0.0014237149974695585,0.004054832661483762,0.06790123456790123,0.7912556649221967,0.2880639,0.4062,0.732
1378,CN=C(N=C(N)N)N(C=O)C(N)CN,0.7793738283249898,0.11804293079254059,0.20113329534123559,0.0005298736327492865,0.005957005438759852,0.009259259259259259,0.6545865379869994,0.0034006871,0.5396,0.848
1379,C=NC(N)=NC(=NC)N(C=N)C=NO,0.7776173531172635,0.12181124561487774,0.1126067756107428,0.0005399562323852112,0.015207502287932289,0.0,0.7379751969587028,0.30406183,0.3204,0.926
1380,C=NC(=NC(=NC)N(C)C=NO)NN,0.7771314384669077,0.24522696186862092,0.11805750942401494,0.006809780333014331,0.008694211929982843,0.0,0.8859655318207706,0.013257397,0.4624,0.838
1381,C=C(C)N(C=CN)C(=N)N=C(N)N=O,0.7767823692732769,0.16964859736040408,0.25334046315240155,0.0018167214812112194,0.009096632806998852,0.0,0.6227085173582096,0.006190097,0.482,0.764
1382,C=CN=C(N=C(N)N=O)N(C)CCO,0.7763174772603374,0.29009928019107134,0.10008397466137453,0.009954983438271751,0.002878210887691491,0.0,0.7932602431513858,0.2670835,0.2748,0.886
1383,C=C=NC(=NC(=N)N(C)CC=N)NO,0.7761957746416753,0.20394930623217045,0.15855036716889345,0.0009110651396834561,0.013448840623373991,0.009259259259259259,0.8244514725815012,0.959541,0.3766,0.722
1384,COCN=C(N=C(N)N)N(C=O)CN,0.7753876850586827,0.054640065640757615,0.19618997165056803,0.00042418000675088075,0.004898360246617663,0.009259259259259259,0.6900493968997687,0.022605488,0.4548,0.854
1385,C=CN(C(=C)CN)C(=N)N=C(N)N=O,0.7752426427152826,0.25354111502104765,0.17525834039882016,0.002997247069150881,0.008846743589041249,0.0,0.7403951577325539,0.010110038,0.5182,0.86
1386,CN(C)C(=N)N=C(N=C=N)NN=C=O,0.7738927561591246,0.043963172474903646,0.17464525616264145,0.0015791068159209647,0.0038444528287828465,0.0,0.8921045005960665,0.3817792,0.1406,0.84
1387,CCN=C(N=C(N)N)N(C=O)C(C)N,0.7736623266721246,0.08106272829224667,0.11920167016354472,0.0008340245985693258,0.0023957327106612202,0.0,0.7472699157298721,0.006809402,0.5108,0.888
1388,C=NC(=NC(=NO)N(C)C)NN=CN,0.7730525100337314,0.5,0.17053359768531443,0.00022804609899779822,0.0069000030734521055,0.009259259259259259,0.7781077869238249,0.3271219,0.4954,0.758
1389,CN=C(N=C(N=O)NC)N(C)C(O)O,0.7726880775606813,0.10180261044941129,0.09108146683016768,0.0070433314880564675,0.002038767787235895,0.0,0.8952459112570015,0.40720308,0.1924,0.858
1390,C=C=NNC(N=C)=NC(=NO)N(C)C,0.7724070172631211,0.15631280255328164,0.11624708826335992,0.00019832133655497662,0.004709846339487627,0.0,0.7317717660239158,0.1319097,0.402,0.816
1391,COC(O)N(C=C=O)C(=N)N=C(N)N,0.771738733297324,0.11384367386716157,0.2078235462984035,0.0018866103422670857,0.005062679828839008,0.009259259259259259,0.6763564070975173,0.0063753068,0.519,0.882
1392,C=CN(CC=N)C(=N)N=C(N=C)NO,0.7710948785784257,0.45328035310445225,0.09212807652375646,0.002439112307870999,0.012312015399057824,0.05864197530864197,0.6834656706879,0.33252335,0.392,0.856
1393,C=NC(=NC(=NO)N(C)C)NN=CO,0.7706858616893341,0.38209887354371513,0.09860456513212994,0.00046724870792040364,0.004265099491356086,0.0,0.8343907998936241,0.25659192,0.3442,0.888
1394,C=CN(C(=C)C)C(=N)N=C(N=O)NC,0.7699783336419864,0.3404807778218104,0.1119592407221097,0.0004715708536705867,0.01253413305809314,0.0,0.8813929395185663,0.0014409249,0.388,0.844
1395,C=CN=C(N=C(N)N=O)N(C)C(C)=N,0.7693942538315603,0.5246093918588661,0.16612661667115894,0.023103179414940715,0.00425145436267492,0.0,0.7464552854262784,0.53440005,0.1766,0.89
1396,COCN(C(=N)N=C(N)NN)C(C)=O,0.7686642040687369,0.07244740818961451,0.21682463487875844,0.0010826313001356972,0.004703096511942469,0.032407407407407406,0.9062476970536159,0.0036674074,0.4808,0.94
1397,C=NC(=NC(=N)N(C)C(=O)O)N(C)O,0.7685296750264828,0.010684618860137761,0.08664873950611825,0.012405757749654928,0.002017331351562562,0.0,0.8464359779931535,0.44529864,0.302,0.884
1398,C=NC(=NC(=N)N(CO)C(C)=O)NN,0.7679892687452441,0.08132219145936684,0.2525982763882429,0.008879272157722771,0.011916670136136323,0.0,0.7564113639574321,0.0053468226,0.4876,0.922
1399,CCN=C(N=C(N=O)NC)N(C)CO,0.7675648839481977,0.01016469874901018,0.060026778638379234,0.001236598432478325,0.0027389661879246266,0.0,0.835740990166575,0.017972015,0.5134,0.794
1400,N=NCN(C=O)C(=N)N=C(N)NCO,0.7674903983064718,0.07542572216600807,0.4110396790965109,0.0007206141274246973,0.0030627741821196916,0.0,0.6010847737876087,0.008506121,0.663,0.856
1401,NCCN(C=O)C(N=C(N)NO)=NN,0.7673888251926002,0.3958558729702088,0.3491100543840997,0.017998481158819916,0.00906065025741481,0.05401234567901234,0.4893498879526696,0.08883619,0.4898,0.756
1402,C=CN=C(N=C(N)N=C)N(C)C=NO,0.7671705085821257,0.5687933800821015,0.11196394305841287,0.0015528306730049062,0.003027668457893707,0.0,0.9370707990548689,0.1896751,0.3076,0.806
1403,C=NC(N)=NC(=NCC)N(C)C=NO,0.7669725626434328,0.02854559036903846,0.1096978594648928,0.002828138917077089,0.0068231023529344926,0.0,0.941589665846567,0.13872482,0.3104,0.876
1404,CN=C(N=C(N=O)N(C)OO)N(C)C,0.7668246632212676,0.0022206675009782476,0.17424690330998782,0.0013725284883451313,0.009321407629907538,0.0,0.9236177462277683,0.008064643,0.2256,0.808
1405,C=C=NC(=NC(=N)N(C)CO)N(C)O,0.7663080342374742,0.0516785419544771,0.1858347162436831,0.01496524934221216,0.0038265078416458453,0.08641975308641975,0.8016371072529654,0.19512092,0.4172,0.79
1406,NCN(C=O)C(N=C(N)N)=NCON,0.7659760582018341,0.11995008451842741,0.08958692259832185,0.0009481887232308611,0.0022726141813050353,0.0,0.7194304156478926,0.006978372,0.3714,0.826
1407,C=CN=C(N=C(N)N=O)N(C)C(C)N,0.7654941526174605,0.3188770200091117,0.10530050381976559,0.0015083999791471062,0.008595038340087208,0.0,0.8094671330734649,0.02107296,0.405,0.814
1408,C=NC(N=NC)=NC(=N)N(C=O)C=O,0.765447207556612,0.012136807937894158,0.10974821279260649,0.002766757744826334,0.014684000259822558,0.0,0.8755626475962139,0.39328718,0.321,0.9
1409,C=C(C)N(C=C=N)C(=N)N=C(N)N=O,0.7641166805802576,0.172627642099621,0.15030460756760847,0.0002861654879842907,0.014326745257594404,0.0,0.7690306039080076,0.036511928,0.3732,0.85
1410,CC(=N)N(C)C(=N)N=C(NO)N(C)O,0.7638855630870841,0.4708915803625952,0.10962113502803943,0.00343826485758525,0.00985219189394412,0.0,0.7111234975466086,0.9312139,0.3314,0.926
1411,C=CN(C(=C)C)C(=N)N=C(N=N)N=O,0.7624756984988852,0.8355571118231955,0.11000692890559208,0.0016252655115028562,0.008569568773550624,0.0,0.7617955844240611,0.89399785,0.1348,0.79
1412,C=CN=C(N=C(N)N=O)N(CC)CN,0.7623215983680384,0.08002557448014391,0.12109377243802343,0.006038268995955769,0.006442266450164584,0.0,0.905358024518542,0.0060004946,0.3942,0.796
1413,CNC(N)=NC(=NCO)N(C=O)CN,0.7620495949617103,0.10006446683512875,0.271065970597301,0.0014700810605795572,0.0023722313623698236,0.0,0.5739115718409079,0.011030308,0.5944,0.818
1414,CN(CC=N)C(=N)N=C(N=C=O)NO,0.761620328309091,0.12881598881013356,0.129026162976785,0.005372676833348931,0.009126977834532002,0.009259259259259259,0.7302464990197223,0.52149415,0.487,0.876
1415,N=C(N=C(N)NN)N(CO)C(=O)C=O,0.7609120174302788,0.06751944513225772,0.2741441489358381,0.004492625265318389,0.0037314129723758894,0.046296296296296294,0.8944781478103212,0.0012141967,0.6866,0.86
1416,CN=C(N=C(N)NC)N(C=O)C(C)N,0.7607707814772801,0.22230889312472868,0.17362023914144845,0.0007822544631631876,0.006718341864402151,0.0,0.6466856663102747,0.010136538,0.533,0.944
1417,C=NC(N)=NC(=NC)N(C)C=NOO,0.7606319638067855,0.021085990420271667,0.09618378272538328,0.01590157092120582,0.004096939797172294,0.013888888888888888,0.8693101578694135,0.012042412,0.5928,0.782
1418,CN=C(N=C(N=O)NC)N(C)C(N)O,0.7606115970615903,0.0857721335542119,0.06045619528534385,0.0014104127784507565,0.0009615094280461641,0.0,0.8843479415873768,0.08053936,0.5022,0.938
1419,C=CC(=N)N(C)C(=N)N=C(NO)NO,0.7600944053203105,0.3537992275077546,0.12625558139736467,0.0017859336601972573,0.007976550447741055,0.0,0.88869462784468,0.8100055,0.1944,0.716
1420,C=C=CN=C(N=C(N)N=O)N(C)CC,0.7597855683528081,0.23648225940935974,0.22177549631536564,0.0041004815211971805,0.01904511301738319,0.0,0.901976761921564,0.5523961,0.2186,0.788
1421,CN=C(N=C(N=O)NC)N(CN)CO,0.7584648046242718,0.04304970151898853,0.16539035632335863,0.01600600525873933,0.0033269754975527232,0.0,0.6155325646191299,0.08487687,0.6742,0.81
1422,C=NC(=NC(=N)N(C)CC)NN=C=O,0.7579051925732548,0.0008802494449446654,0.13196093372407297,9.048355219571611e-05,0.015401803219142203,0.0,0.916051369730289,0.04858627,0.3126,0.822
1423,CNC(=NC(=N)N(C=O)CN=N)NO,0.7576000154365914,0.34733080943102,0.44023492433148176,0.00019687955542600766,0.004112404490659883,0.0,0.6796298231631877,0.17516795,0.5342,0.928
1424,C=NC(=NC(=N)N(C)C=N)NN=C=O,0.757436543073884,0.009180747870939499,0.17488341734991547,0.00030214755793689553,0.014217378101493877,0.0,0.8684184465267005,0.039518602,0.3472,0.832
1425,CC(=O)N(CO)C(=N)N=C(N)NNN,0.7556635520781305,0.014561789649948616,0.15689820180144382,0.003131003665537173,0.00263039972224362,0.0,0.7049231930069565,0.0025393893,0.5864,0.834
1426,C=CN=C(N=C(N)N=O)N(C=N)CC,0.7553835981074397,0.24785230493571855,0.09478509109165963,0.006922834402351622,0.01597113984180657,0.0,0.8682193506947656,0.88077307,0.151,0.828
1427,C=NC(N)=NC(=NC)N(C=NO)CO,0.7550413497823448,0.02572703263659759,0.24355975988103676,0.0003322515640138428,0.008022517290519893,0.0,0.8767834561589087,0.005793036,0.5398,0.924
1428,C=NC(=NC(=NC)N(C)CC=N)NO,0.7544660916128529,0.5132648050615743,0.10498241054534459,0.0008117331414431404,0.00833748432861228,0.0,0.5649706301771736,0.6405689,0.2576,0.9
1429,C=NNC(N=CO)=NC(=NO)N(C)C,0.7543723919091793,0.9193556832870707,0.06947993597433504,0.0016570349338282924,0.00286785424983801,0.0,0.6989802494871187,0.398877,0.329,0.764
1430,C=NC(=NC(=N)N(CN)CC=N)NO,0.7543005663989875,0.0847744491603047,0.09431705851934687,0.0021479120589737778,0.005677949168091376,0.032407407407407406,0.6507280910423934,0.72154206,0.484,0.802
1431,CCC(=O)N(CO)C(=N)N=C(N)NN,0.7542787065161333,0.09596712911604745,0.1185037680058091,0.00400418823740382,0.00476623534615783,0.037037037037037035,0.8494279299667513,0.006374371,0.499,0.972
1432,CN=C(N=C(N=O)NC)N(C)CON,0.754091096311025,0.06100800624285267,0.11604224549564959,0.002504388882304614,0.008112246639545864,0.0,0.7619520521247991,0.052076343,0.4402,0.84
1433,CC=CN=C(N=C(N=O)NO)N(C)C,0.7540443546752664,0.3162535530548603,0.07392966184625925,0.00609127444196224,0.0031628173084735913,0.0,0.7926899361730512,0.9556239,0.1424,0.932
1434,CN=C(N=C(N)NN=O)N(CN)CN,0.754013677308312,0.10196049616312579,0.1767253600929336,0.002261913591352032,0.00511293315953793,0.0,0.7945999036372693,0.0051608887,0.5386,0.826
1435,NN=C(N=C(N)N)N(C=O)CCN=O,0.7537123770917248,0.3903713210464981,0.2628723878110208,0.00321088448764978,0.007453247513727767,0.033950617283950615,0.6789061219883157,0.010385869,0.5714,0.842
1436,CNC(=NC(=N)N(C=O)CN=N)NC,0.7525306377858032,0.15836145619248365,0.42402712264672704,0.0004081349111289984,0.006522252215337117,0.0,0.8231752656474877,0.005357497,0.5318,0.76
1437,C=NC(=NC(=N)N(C)CO)N(C)OC,0.7517456951485906,0.00265642236230673,0.1296966477611107,0.001936631328894209,0.03728883942883525,0.0,0.8999607298596949,0.003147303,0.3244,0.848
1438,N=C=NC(N=N)=NC(=N)N(C=O)C=O,0.7516960861219973,0.08155386436157112,0.163730465189493,0.001988671927111651,0.0043531259002775324,0.0,0.7694267887136266,0.9208045,0.1214,0.748
1439,C=C=NC(N=N)=NC(=N)N(C=O)C=O,0.7511701675103877,0.03625302984783725,0.16171961164473286,0.00021971928021053284,0.00261367248777899,0.0,0.8329361387263191,0.45315158,0.1858,0.744
1440,N=NC(N)=NC(=NN)N(C=O)CCN,0.7495381614078813,0.41819689875368643,0.16181773982424558,0.011375451054907405,0.005496745556122453,0.018518518518518517,0.5993976240071976,0.034434,0.4098,0.78
1441,NCN(C=O)C(N=C(N)N)=NCOO,0.7489598400496266,0.11145496929314666,0.1785527138545822,0.0002908921341865748,0.004504229095370869,0.0,0.7670862410756707,0.010373095,0.4038,0.886
1442,NCCN(CN)C(N=C(N)N)=NNN,0.747296279991182,0.056343871113608876,0.3770994939672001,0.0013399543969263308,0.012622117861685381,0.018518518518518517,0.6469471411383309,0.013766629,0.4956,0.768
1443,CCN(C)C(N=C(N=O)N(C)O)=NC,0.7470966514463592,0.011375189437549359,0.09972604351159417,0.0013869834262831885,0.019430936502003025,0.0,0.9213936128074612,0.5060429,0.2346,0.934
1444,CN(C)C(=N)N=C(N=CO)NN=C=O,0.7469863566600177,0.06378095541994201,0.12326465248945138,0.0041591182329742665,0.0046914621850990814,0.0,0.8946791602558996,0.71744555,0.205,0.784
1445,C=NC(=NC(=NC)N(C)CO)N(C)O,0.7461539199775545,0.0073659823875774815,0.12389804201298016,0.0007981746248280426,0.011812445293430004,0.0,0.8444804303697082,0.3927178,0.4228,0.824
1446,C=C(N)N=C(N=C(N=O)NO)N(C)C,0.7458548547578029,0.1536605338611428,0.08730149976521198,0.017238897234524164,0.0553745931986457,0.009259259259259259,0.8269663948583413,0.0048950193,0.344,0.96
1447,CN(C)C(=NC=O)N=C(N=O)N(C)O,0.745497518680966,0.060909464319136096,0.03983688940086703,0.01200879087753992,0.0227559262085514,0.0,0.9632216102270885,0.06355472,0.2856,0.902
1448,C=NC(N=N)=NC(=N)N(C=O)C(=O)O,0.7446528864228903,0.19637442294939259,0.1886329452769884,0.004522781465784468,0.009232462068208734,0.0,0.7275011920256665,0.2651153,0.2598,0.758
1449,N=C(N=C(N)NN=O)N(CN)C(N)N,0.7429896388929959,0.14065004060800895,0.14152576865217592,0.0005604948841911921,0.006046462549069875,0.009259259259259259,0.42653813814762975,0.0067708087,0.4734,0.91
1450,N=CNC(N)=NC(=N)N(C=O)CN=N,0.7425244884819515,0.1727011918757385,0.2804101541481351,0.00040956163595914566,0.004911792684292099,0.0,0.6324490771444073,0.06806573,0.4366,0.788
1451,CNC(N=O)=NC(=NCO)N(C)CO,0.7423601621996317,0.09959434597855919,0.11728003928702675,0.021869668244852005,0.004277484438367455,0.0,0.6682383369087789,0.06593253,0.591,0.674
1452,CNC(N)=NC(=N)N(C=O)CN=NN,0.7419577327875949,0.5100954833950357,0.17140184952130855,0.00019278557806255212,0.004278075859513586,0.0,0.7128926420879438,0.027506912,0.4986,0.884
1453,CN=C(N=C(N=O)N(C)O)N(C)C=O,0.7410813617602376,0.42765161614358005,0.10498756970673397,0.005520889631276758,0.0032807196319840103,0.05864197530864197,0.8511665553293737,0.1318349,0.2602,0.798
1454,CC(=O)N(CO)C(=N)N=C(NN)NN,0.7410298631738147,0.12890845401125003,0.44884640203717996,0.009553051176456244,0.005024194353703318,0.009259259259259259,0.690388154703334,0.008509682,0.7298,0.954
1455,CN(CCNO)C(N=C(N)N)=NNN,0.7407508366815279,0.3693478026317608,0.2342486115885907,0.0022358035611340435,0.009987026664769246,0.009259259259259259,0.8032177509865686,0.007197095,0.5428,0.916
1456,CNC(=NC(=N)N(C=O)CN=N)NN,0.7404019196062891,0.2284413545490565,0.36789495539586636,0.0011869838177136407,0.004555480644015897,0.0,0.686552174194939,0.0032241452,0.5538,0.838
1457,C=NC(=NC(=N)N(CO)CC=N)NO,0.7399196288310039,0.013244942608738437,0.18009388397575585,0.004636713250363001,0.0063562821462766345,0.004629629629629629,0.5093959959594981,0.08479659,0.5872,0.838
1458,C=NC(N=NN)=NC(=N)N(C=O)C=O,0.7397472213676215,0.04601466641079269,0.16391744122571633,0.000999215212079448,0.002240572473498022,0.0,0.8069666387550539,0.020592773,0.3522,0.752
1459,NC(N)=NC(=NCO)N(C=O)CN=O,0.7393805319530531,0.1019881788826652,0.17254804356576076,0.0013267254762460514,0.005036946644438933,0.009259259259259259,0.607474974458376,0.007433687,0.4834,0.832
1460,CC(=O)N(CO)C(=N)N=C(N)NN=O,0.7387251597748494,0.024793944810355115,0.1804120098703384,0.002283665526594706,0.003912735968498858,0.0,0.681663162094356,0.0049913763,0.502,0.904
1461,C=C(N)N(CN)C(=N)N=C(N)NN=O,0.7374048341812985,0.30542337630222743,0.15687077112867615,0.0013061766713460393,0.01991084504724617,0.037037037037037035,0.5527586653429752,0.0071459343,0.5466,0.76
1462,C=NC(=NC(=NO)N(C)C)N(O)N=C,0.7345484668809057,0.23958942892313584,0.15821982879903101,0.0003156652201929273,0.019894238730327845,0.08487654320987653,0.8616282046660311,0.07820869,0.4234,0.83
1463,CN(CCN=N)C(N=C(N)N)=NNN,0.7317949981357721,0.31782938878281625,0.22395123506569117,0.006232301415434687,0.00318694638674752,0.0,0.8088878410517789,0.03596995,0.4918,0.9
1464,C=NC(=NC(=N)N(C)CN)NN=C=O,0.7312675282896713,0.0030146145416037216,0.12846218182805494,0.00017903586465198567,0.002996598717981948,0.0,0.8563042846604669,0.010303539,0.4508,0.914
1465,C=C=CN(C(=C)C)C(=N)N=C(N)N=O,0.7310669688505447,0.4460612993769557,0.19074438267525007,0.0019416129280405774,0.019336217397231018,0.0,0.74710376716832,0.067420945,0.357,0.874
1466,C=C(C)N(C(=C)O)C(=N)N=C(N)N=O,0.7305221739798913,0.14188252434603332,0.14764596135929564,0.00306004755629026,0.07605045788024639,0.0,0.7824612991438976,0.028657679,0.3036,0.866
1467,CC(=O)N(CO)C(=N)N=C(N)N(N)O,0.7303906350576588,0.2997523392753169,0.2162321014399173,0.0037852480619186323,0.0035954892021733548,0.0,0.5190390196001167,0.02915123,0.5968,0.866
1468,CN=C(N=C(N)N=C=O)N(C)C=NO,0.730344146064102,0.14595990773835923,0.10613908232439095,0.01024103895680164,0.004816272109517196,0.0,0.6178416530635837,0.59052444,0.3578,0.886
1469,CN(CCN)C(N=C(N)NN)=NNN,0.7293823813566646,0.05668923829572289,0.18989474587603286,0.00977905782547293,0.007360483415255886,0.0,0.9123964051937464,0.008842727,0.612,0.846
1470,C=NC(=NC(=N)N(C)C(=N)C=N)NO,0.7282098084686979,0.20354535288580114,0.04762236675820102,0.005441422724073221,0.006357063487647482,0.0,0.8530867633633523,0.9878619,0.1556,0.856
1471,C=NC(=NC(=N)N(CN)CN)NN=O,0.7279318228323677,0.11112565021345835,0.1589161235952151,0.002468408104609931,0.012070915016926389,0.0,0.8551096423454448,0.0028751134,0.4976,0.872
1472,C=NC(=NC(=N)N(C)C(=O)C=N)NO,0.7271041696290765,0.12714514634263038,0.11441340273471046,0.0024183026218008454,0.005142968221213793,0.0,0.7502731278584519,0.15762013,0.4024,0.946
1473,C=NC(=NC(=N)N(C)CC(=N)N)NO,0.726309554182682,0.08639216882110831,0.10493315415995154,0.0010007206714951716,0.013291934527499131,0.0,0.5567843867419654,0.036220606,0.3408,0.784
1474,C=CN=C(N=C(N=O)NOC)N(C)C,0.7263013639065958,0.020013293058873435,0.0850587823934458,0.0011665109348104148,0.09593899643357197,0.0,0.9730515164916708,0.005472528,0.2686,0.918
1475,CN=C(N=C(N=O)N(C)OC)N(C)C,0.7262685403604179,0.0060520472470180055,0.12036344743844998,0.0043294884869703315,0.01973678399621466,0.0,0.8274879227872943,0.009421103,0.3368,0.872
1476,C=C(C)N(C=C=O)C(=N)N=C(N)N=O,0.7261198904896776,0.3297598116191795,0.19790961652786906,0.00045663414400075845,0.004723902908197914,0.004629629629629629,0.7148952152502761,0.046888206,0.2188,0.798
1477,CCN(CO)C(N=C(N=O)NC)=NC,0.7260153426106072,0.009383286696634872,0.0715737319152854,0.0016990320386933815,0.006208476777333839,0.0,0.8439784736269659,0.08583091,0.4214,0.908
1478,C=CN(C(=C)C)C(=N)N=C(N=C)N=O,0.7259436611992163,0.7713435572407559,0.14894353104604136,0.002050083440719487,0.029029334144080862,0.0,0.751933809451764,0.49233735,0.231,0.916
1479,CC=NC(N)=NC(=NC)N(C)C=NO,0.7247116578143884,0.39430056689693577,0.08925036388632618,0.012073612811840825,0.0024164481163944387,0.0,0.9407878558945845,0.011748752,0.3276,0.868
1480,N=NN=C(N=C(N)N)N(C=O)CCN,0.7242261763183964,0.26062198604602393,0.3396022811567241,0.0014988529507982747,0.006544588754556156,0.0,0.6809728716224637,0.0018736556,0.641,0.806
1481,C=NC(N=N)=NC(=NC)N(C=O)C=O,0.7230054970920562,0.00546472933263906,0.11573682520483483,0.0006137380754354091,0.06629313551229926,0.018518518518518517,0.8430350992252481,0.035015713,0.3816,0.86
1482,NCCN(C=O)C(N=C(N)N)=NN=O,0.7223488765649241,0.5847728838411193,0.43288748164289653,0.0014469438107327327,0.0057260794497274985,0.009259259259259259,0.6858076761375617,0.0018784702,0.635,0.78
1483,CNNN=C(N=C(N)N)N(C)CCN,0.7222693422133964,0.06189115561187447,0.22674163544268264,0.009034818146044392,0.006825355719088847,0.018518518518518517,0.7965919925113248,0.0058741835,0.5108,0.832
1484,CN(C)C(=N)N=C(N=C=O)NN=C=O,0.7213193146291734,0.004450075831118777,0.1168471542404102,0.0008045819009829162,0.013379845184180223,0.0,0.9136888101679902,0.10115284,0.3236,0.854
1485,C=CC(=O)N(CO)C(=N)N=C(N)NN,0.7200396319636265,0.08467233031867391,0.24945301428464453,0.001825952926899147,0.005650091520330789,0.037037037037037035,0.7517451862517405,0.0018158184,0.6302,0.796
1486,CNC(N)=NC(=N)N(CN=N)C(C)=O,0.7195784701989173,0.014309057658691844,0.13583028929026503,0.0010883924108840268,0.009966772083026546,0.015432098765432098,0.6968635654074684,0.0061198515,0.5522,0.912
1487,C=NC(=NC(=NC)N(C)C=NO)NC,0.7186665159527978,0.020523938128295213,0.1527116145280108,0.0072034203196755684,0.03314241736419723,0.0,0.9317638605253549,0.019469246,0.3976,0.812
1488,C=CN(C(=N)N=C(N)N=O)C(C)=CN,0.718254601815148,0.6187631707224613,0.09516774740876444,0.00036484381477678543,0.006107837722125337,0.0,0.6624153243396864,0.0027293854,0.416,0.896
1489,CN=C(N=C(N=O)NC)N(C=N)CO,0.7178468720401113,0.08067035320022369,0.19393673812299092,0.015818740860386107,0.0023743754150271435,0.0,0.7290730810523597,0.009118125,0.5358,0.716
1490,CC(=NN)N(C)C(=N)N=C(NO)NO,0.7163417445520873,0.18646484264321372,0.11242231891045094,0.010218866771474735,0.004339177367858164,0.0,0.8828004132352149,0.19556615,0.2878,0.876
1491,C=CN(O)C(N=O)=NC(=NC)N(C)C,0.7162266926640217,0.03139984496519053,0.09791563802742374,0.0006876496077088733,0.047202898201864824,0.0,0.8680823850927057,0.02850275,0.258,0.888
1492,C=NC(N)=NC(=NC=O)N(C)C=NO,0.7160757576993291,0.3718159403484636,0.14585205371287022,0.003061400037215552,0.00752418109446369,0.0,0.844865991866388,0.10172439,0.4738,0.888
1493,N=NC(N=CO)=NC(=N)N(C=O)C=O,0.7156356689141423,0.07511030555153603,0.20544653633999285,0.002600287794028038,0.0036158089402632803,0.09413580246913579,0.7279517411518344,0.67817056,0.5148,0.754
1494,CC(=O)N(C(=N)N=C(N)NN)C(=O)O,0.7152819856016611,0.011926865570918578,0.08601693384636228,0.003492293685128777,0.002967429285207106,0.0,0.9155944963903073,0.010165271,0.4548,0.98
1495,CC(=O)N(CO)C(=N)N=C(N)NNO,0.7152316643077101,0.020946107703073643,0.12069062372349694,0.006667614453732257,0.002876494055165247,0.0,0.577173314132668,0.0020397352,0.663,0.832
1496,NCN(C=O)C(N=C(N)N=O)=NCO,0.7134439318951811,0.31569287791902634,0.2671742313030729,0.0032983122197855347,0.004333361634254642,0.009259259259259259,0.5445129627627021,0.02130445,0.5344,0.804
1497,CN=C(N=C(N=O)N(O)CO)N(C)C,0.7132343271333941,0.009223110850803072,0.1948367254404444,0.004758221630970551,0.005285013868584687,0.009259259259259259,0.8920749400496386,0.08176044,0.5416,0.904
1498,CC(=N)N(C)C(=N)N=C(NO)N(N)O,0.7127612910435331,0.32156858753033746,0.13256323210512225,0.005411646598517059,0.008347559285011744,0.0,0.6525858158810736,0.14426892,0.4528,0.938
1499,CC=NC(=NC(=N)N(C)CO)N(C)O,0.7124008448439493,0.5762129094940026,0.11583583491692946,0.002118620966268439,0.0029972996555669867,0.0,0.897193855160574,0.2438614,0.4686,0.754
